arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_advstd,delta_standard_lower_bound,delta_standard_upper_bound,delta_advstd_lower_bound,delta_advstd_upper_bound,delta_error,mip_start,branch_priorities,lp_basis,bound_tightening,var_hint,zono_bounds,n1_probe,relax_threshold,relax_mode,elim_org,elim_pert,relaxed_org,relaxed_pert,seed,how_much_faster,lp_optimization_time,time_advstd_with_lp,how_much_faster_with_lp,gap_standard,gap_advstd,solve_status_standard,solve_status_advstd,standard_file,advstd_file
3x50,patch,"1,14,14,3",2,4,3616.63,3613.35,9.120788,14.874739,9.144758,14.168402,-0.706338,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.35,1.00x,5.753952,5.023643,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851129_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
3x50,patch,"1,14,14,3",2,4,3616.63,3613.05,9.120788,14.874739,9.190819,14.578093,-0.296646,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3613.05,1.00x,5.753952,5.387274,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851203_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",2,5,3615.98,3613.28,9.004939,15.240093,9.174739,14.857692,-0.382401,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3613.28,1.00x,6.235154,5.682953,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851203_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
3x50,patch,"1,14,14,3",2,5,3615.98,3613.94,9.004939,15.240093,9.127925,15.120080,-0.120012,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.94,1.00x,6.235154,5.992155,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851129_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",2,6,3616.01,3613.18,9.375307,14.857281,9.451482,14.232393,-0.624889,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.18,1.00x,5.481974,4.780911,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851129_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
3x50,patch,"1,14,14,3",2,6,3616.01,3612.93,9.375307,14.857281,9.482189,14.630337,-0.226944,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3612.93,1.00x,5.481974,5.148148,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851203_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",2,7,3617.01,3613.67,6.452356,15.610651,6.473129,15.072707,-0.537943,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3613.67,1.00x,9.158294,8.599578,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851203_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
3x50,patch,"1,14,14,3",2,7,3617.01,3613.41,6.452356,15.610651,6.466659,15.120443,-0.490208,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.41,1.00x,9.158294,8.653784,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851129_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,patch,"1,14,14,3",2,8,3617.34,3614.27,8.983287,12.460040,9.061494,12.064568,-0.395472,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,11,4,,0.00,3614.27,1.00x,3.476753,3.003074,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851203_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
3x50,patch,"1,14,14,3",2,8,3617.34,3613.10,8.983287,12.460040,9.015326,12.067573,-0.392467,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.10,1.00x,3.476753,3.052247,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/vagharWithPerturbed_3x50_19_sgd_itr1/63913097746429_3x50_patch_1.0,14.0,14.0,3.0_ctag2__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag3.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/patch/eps_1,14,14,3/advStd_3x50_N1_19/63913145851129_n2_3x50_patch_1.0,14.0,14.0,3.0_ctag2_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag3.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,1,3613.52,3616.59,15.355270,18.931359,16.236954,18.715846,-0.215513,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3616.59,1.00x,3.576088,2.478892,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,translation,"1,1",0,1,3613.52,3619.92,15.355270,18.931359,15.493850,18.832799,-0.098559,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3619.92,1.00x,3.576088,3.338949,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912796981568_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,2,3617.74,3617.49,15.487404,18.963619,16.854137,18.794845,-0.168773,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3617.49,1.00x,3.476215,1.940709,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,translation,"1,1",0,2,3617.74,3616.99,15.487404,18.963619,16.837115,18.892150,-0.071469,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3616.99,1.00x,3.476215,2.055035,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912796981568_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,3,3619.72,3613.59,16.841968,18.790004,17.007828,18.671965,-0.118039,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.59,1.00x,1.948036,1.664137,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912796981568_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,translation,"1,1",0,3,3619.72,3615.15,16.841968,18.790004,16.999339,18.723091,-0.066912,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3615.15,1.00x,1.948036,1.723753,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,4,3617.42,3615.32,16.735821,18.815703,17.017905,18.644472,-0.171231,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3615.32,1.00x,2.079881,1.626567,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,translation,"1,1",0,4,3617.42,3618.62,16.735821,18.815703,16.990673,18.640679,-0.175023,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3618.62,1.00x,2.079881,1.650006,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912796981568_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,5,3618.73,3615.97,18.403160,19.034034,18.457624,18.967269,-0.066765,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3615.97,1.00x,0.630874,0.509645,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,6,3615.31,3614.34,17.781045,18.914737,17.795098,18.741265,-0.173473,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3614.34,1.00x,1.133692,0.946166,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,7,3619.08,3615.64,16.980703,18.781813,17.175368,18.823214,0.041401,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3615.64,1.00x,1.801110,1.647846,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,translation,"1,1",0,7,3619.08,3622.81,16.980703,18.781813,17.163493,18.899918,0.118105,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3622.81,1.00x,1.801110,1.736425,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912796981568_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,8,3615.77,3617.02,17.638959,18.841272,17.902818,18.688164,-0.153108,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3617.02,1.00x,1.202313,0.785345,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
3x50,translation,"1,1",0,8,3615.77,3618.25,17.638959,18.841272,17.938672,18.828731,-0.012541,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3618.25,1.00x,1.202313,0.890059,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912796981568_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",0,9,3616.33,3616.08,17.440075,18.719136,17.449387,18.580826,-0.138310,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3616.08,1.00x,1.279061,1.131439,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912739953740_3x50_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912800872917_n2_3x50_translation_1.0,1.0_ctag0_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",1,2,3616.54,3616.15,12.213215,12.588917,12.192813,12.539165,-0.049752,no,off,no,yes,prev_pgd,yes,off,0.5,btpr,elim not activated,elim not activated,12,12,4,,0.00,3616.15,1.00x,0.375702,0.346352,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912926323022_3x50_translation_1.0,1.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912985711665_n2_3x50_translation_1.0,1.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.5_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
3x50,translation,"1,1",1,2,3616.54,3613.54,12.213215,12.588917,12.202173,12.559354,-0.029563,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.54,1.00x,0.375702,0.357181,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912926323022_3x50_translation_1.0,1.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912983648017_n2_3x50_translation_1.0,1.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3x50,translation,"1,1",1,3,3617.19,3613.38,12.446188,12.679781,12.469975,12.667089,-0.012691,no,off,no,yes,prev_pgd,yes,off,0.0,btpr,elim not activated,elim not activated,0,0,4,,0.00,3613.38,1.00x,0.233592,0.197115,TIME_LIMIT,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/vagharWithPerturbed_3x50_19_sgd_itr1/63912926323022_3x50_translation_1.0,1.0_ctag1__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag2.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/3x50_exp/translation/eps_1,1/advStd_3x50_N1_19/63912983648017_n2_3x50_translation_1.0,1.0_ctag1_19_sgd_itr1_N2_advStd_BoundTightPertRelax0.0_zonoBounds_varHintPrevPGD_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag2.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
