arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_advstd,delta_standard_lower_bound,delta_standard_upper_bound,delta_advstd_lower_bound,delta_advstd_upper_bound,delta_error,mip_start,branch_priorities,lp_basis,bound_tightening,var_hint,zono_bounds,n1_probe,relax_threshold,elim_org,elim_pert,relaxed_org,relaxed_pert,seed,how_much_faster,lp_optimization_time,time_advstd_with_lp,how_much_faster_with_lp,gap_standard,gap_advstd,solve_status_standard,solve_status_advstd,standard_file,advstd_file
cnn1,rotation,10,0,5,427.66,465.82,53.843760,54.373655,54.047265,54.558216,0.184561,no,off,no,yes,yes,yes,lp,0.1,0,0,1,26,4,1.09x,0.00,465.82,1.09x,0.529895,0.510951,OPTIMAL,OPTIMAL,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912117949536_cnn1_rotation_10.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/advStd_cnn1_N1_model_seed42_itr20/63912233059599_n2_cnn1_rotation_10.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,rotation,10,0,5,427.66,478.98,53.843760,54.373655,54.047265,54.558216,0.184561,no,off,no,yes,yes,no,off,0.1,elim not activated,elim not activated,1,26,4,1.12x,0.00,478.98,1.12x,0.529895,0.510951,OPTIMAL,OPTIMAL,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912117949536_cnn1_rotation_10.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/advStd_cnn1_N1_model_seed42_itr20/63912232401963_n2_cnn1_rotation_10.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_relaxT0.1_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,rotation,10,0,5,427.66,477.56,53.843760,54.373655,54.047265,54.558216,0.184561,no,off,no,yes,yes,no,lp,0.1,0,0,1,26,4,1.12x,0.00,477.56,1.12x,0.529895,0.510951,OPTIMAL,OPTIMAL,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912117949536_cnn1_rotation_10.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/advStd_cnn1_N1_model_seed42_itr20/63912233161077_n2_cnn1_rotation_10.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,rotation,10,0,5,427.66,560.90,53.843760,54.373655,54.047265,54.558216,0.184561,no,off,no,yes,yes,yes,off,0.1,elim not activated,elim not activated,1,26,4,1.31x,0.00,560.90,1.31x,0.529895,0.510951,OPTIMAL,OPTIMAL,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912117949536_cnn1_rotation_10.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/advStd_cnn1_N1_model_seed42_itr20/63912238787848_n2_cnn1_rotation_10.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.1_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,rotation,10,0,5,427.66,1836.45,53.843760,54.373655,53.913871,55.211638,0.837983,no,bounds,no,yes,no,yes,off,0.1,elim not activated,elim not activated,1,26,4,4.29x,0.00,1836.45,4.29x,0.529895,1.297768,OPTIMAL,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912117949536_cnn1_rotation_10.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/advStd_cnn1_N1_model_seed42_itr20/63912237645798_n2_cnn1_rotation_10.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,rotation,10,0,5,427.66,1841.37,53.843760,54.373655,53.913871,55.450179,1.076524,no,bounds,no,yes,no,no,lp,0.1,0,0,1,26,4,4.31x,0.00,1841.37,4.31x,0.529895,1.536308,OPTIMAL,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912117949536_cnn1_rotation_10.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/advStd_cnn1_N1_model_seed42_itr20/63912237379475_n2_cnn1_rotation_10.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
cnn1,rotation,10,0,5,427.66,1850.68,53.843760,54.373655,54.114553,56.369349,1.995694,no,bounds,no,yes,yes,no,lp,0.1,0,0,1,26,4,4.33x,0.00,1850.68,4.33x,0.529895,2.254796,OPTIMAL,TIME_LIMIT,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/vagharWithPerturbed_cnn1_model_seed42_itr20_sgd_itr1/63912117949536_cnn1_rotation_10.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt,/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/rotation/eps_10/advStd_cnn1_N1_model_seed42_itr20/63912237447818_n2_cnn1_rotation_10.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,1",0,3,344.88,351.39,54.002731,54.540085,53.846544,54.361966,-0.178119,no,off,no,yes,no,no,lp,0.1,0,1,1,26,4,1.02x,24.66,376.05,1.09x,0.537354,0.515421,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912155683602_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,353.19,54.002731,54.540085,53.942400,54.445509,-0.094577,no,bounds,no,yes,no,no,off,0.1,elim not activated,elim not activated,1,26,4,1.02x,0.00,353.19,1.02x,0.537354,0.503108,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912159017857_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,359.25,54.002731,54.540085,54.234416,54.769828,0.229743,no,off,no,yes,yes,yes,off,0.01,elim not activated,elim not activated,1,9,4,1.04x,0.00,359.25,1.04x,0.537354,0.535412,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912157037213_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.01_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,357.94,54.002731,54.540085,54.234416,54.769828,0.229743,no,off,no,yes,yes,yes,lp,0.01,0,1,1,9,4,1.04x,20.64,378.58,1.10x,0.537354,0.535412,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912158671723_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.01_varHint_seed4_elimOrg0_elimPert1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,363.57,54.002731,54.540085,53.846544,54.361966,-0.178119,no,off,no,yes,no,yes,lp,0.1,0,1,1,26,4,1.05x,23.89,387.45,1.12x,0.537354,0.515421,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912158897252_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,360.54,54.002731,54.540085,53.846544,54.361966,-0.178119,no,off,no,yes,no,yes,off,0.1,elim not activated,elim not activated,1,26,4,1.05x,0.00,360.54,1.05x,0.537354,0.515421,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912213403480_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,367.47,54.002731,54.540085,53.846544,54.361966,-0.178119,no,off,no,yes,no,no,off,0.1,elim not activated,elim not activated,1,26,4,1.07x,0.00,367.47,1.07x,0.537354,0.515421,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912155608096_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,369.43,54.002731,54.540085,54.223989,54.624818,0.084732,no,bounds,no,yes,yes,yes,off,0.01,elim not activated,elim not activated,1,9,4,1.07x,0.00,369.43,1.07x,0.537354,0.400829,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912161772085_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.01_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,376.95,54.002731,54.540085,53.942400,54.445509,-0.094577,no,bounds,no,yes,no,no,lp,0.1,0,1,1,26,4,1.09x,21.86,398.81,1.16x,0.537354,0.503108,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912214774197_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,392.50,54.002731,54.540085,53.942400,54.445509,-0.094577,no,bounds,no,yes,no,yes,lp,0.1,0,1,1,26,4,1.14x,20.53,413.03,1.20x,0.537354,0.503108,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912162172394_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,397.92,54.002731,54.540085,54.251935,54.738121,0.198036,no,bounds,no,yes,yes,yes,off,0.1,elim not activated,elim not activated,1,26,4,1.15x,0.00,397.92,1.15x,0.537354,0.486186,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912162135975_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.1_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,410.93,54.002731,54.540085,54.251935,54.738121,0.198036,no,bounds,no,yes,yes,no,off,0.1,elim not activated,elim not activated,1,26,4,1.19x,0.00,410.93,1.19x,0.537354,0.486186,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912160498895_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT0.1_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,408.78,54.002731,54.540085,54.251935,54.738121,0.198036,no,bounds,no,yes,yes,yes,lp,0.1,0,1,1,26,4,1.19x,19.81,428.59,1.24x,0.537354,0.486186,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912162323364_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,447.15,54.002731,54.540085,54.039016,54.467214,-0.072871,no,off,no,yes,no,no,off,0.01,elim not activated,elim not activated,1,9,4,1.30x,0.00,447.15,1.30x,0.537354,0.428198,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912154815915_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_relaxT0.01_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,3,344.88,473.04,54.002731,54.540085,54.251935,54.738121,0.198036,no,bounds,no,yes,yes,no,lp,0.1,0,1,1,26,4,1.37x,36.56,509.60,1.48x,0.537354,0.486186,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912214883240_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert1_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,1",0,5,393.83,459.00,54.122806,54.659402,54.128923,54.589182,-0.070220,no,off,no,yes,no,no,off,0.01,elim not activated,elim not activated,1,9,4,1.17x,0.00,459.00,1.17x,0.536596,0.460260,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912154815915_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_relaxT0.01_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,1",0,5,393.83,1812.01,54.122806,54.659402,54.088542,57.900574,3.241172,no,off,no,yes,no,yes,off,0.01,elim not activated,elim not activated,1,9,4,4.60x,0.00,1812.01,4.60x,0.536596,3.812032,,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910121401048_cnn1_translation_1.0,1.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,1/advStd_cnn1_N1_model_seed42_itr20/63912157024684_n2_cnn1_translation_1.0,1.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.01_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,3",0,3,251.33,267.53,54.251636,54.734867,54.215367,54.643256,-0.091611,no,off,no,yes,no,no,off,0.1,elim not activated,elim not activated,1,17,4,1.06x,0.00,267.53,1.06x,0.483231,0.427889,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910124875715_cnn1_translation_1.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/advStd_cnn1_N1_model_seed42_itr20/63912163989585_n2_cnn1_translation_1.0,3.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,3",0,3,251.33,267.60,54.251636,54.734867,54.215367,54.643256,-0.091611,no,off,no,yes,no,yes,off,0.1,elim not activated,elim not activated,1,17,4,1.06x,0.00,267.60,1.06x,0.483231,0.427889,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910124875715_cnn1_translation_1.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/advStd_cnn1_N1_model_seed42_itr20/63912216887187_n2_cnn1_translation_1.0,3.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,3",0,3,251.33,271.81,54.251636,54.734867,54.215367,54.643256,-0.091611,no,off,no,yes,no,yes,lp,0.1,0,19,1,17,4,1.08x,39.85,311.66,1.24x,0.483231,0.427889,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910124875715_cnn1_translation_1.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/advStd_cnn1_N1_model_seed42_itr20/63912169076596_n2_cnn1_translation_1.0,3.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert19_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,3",0,3,251.33,273.52,54.251636,54.734867,54.215367,54.643256,-0.091611,no,off,no,yes,no,no,lp,0.1,0,19,1,17,4,1.09x,29.51,303.03,1.21x,0.483231,0.427889,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910124875715_cnn1_translation_1.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/advStd_cnn1_N1_model_seed42_itr20/63912164655514_n2_cnn1_translation_1.0,3.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert19_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,translation,"1,3",0,3,251.33,292.42,54.251636,54.734867,54.198950,54.339125,-0.395741,no,off,no,yes,no,yes,off,0.01,elim not activated,elim not activated,1,9,4,1.16x,0.00,292.42,1.16x,0.483231,0.140176,,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910124875715_cnn1_translation_1.0,3.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/translation/eps_1,3/advStd_cnn1_N1_model_seed42_itr20/63912165072620_n2_cnn1_translation_1.0,3.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.01_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
